#"Trajectory              1"
        0.0000000248        0.0123375360        0.0013450751        0.0196310949
        0.0000000289        0.0830211316       -0.3388424925        1.5674477073


#"Trajectory             30"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0410617665
        0.0000000306       -0.0118414953        0.0029318392        0.0532457577
        0.0000000366       -0.0843804132       -0.3814812204        0.7790656203


#"Trajectory             31"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0380303088
        0.0000000294        0.0884671251       -0.0619839834        0.0882333887
        0.0000000913        0.1785224784       -0.0971168549        0.0282594885
        0.0000001370        0.2875027360       -0.1723591652        0.9140619698


#"Trajectory             32"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0937163436
        0.0000000462        0.9373972582       -0.1948857057        2.4728307743


#"Trajectory             33"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0124436484
        0.0000000168       -0.0861282063        0.0436805372        0.3398072967


#"Trajectory             34"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0116116896
        0.0000000163       -0.0033255642       -0.0389766183        0.2404785036


#"Trajectory             35"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0115497944
        0.0000000162       -0.0280155359       -0.0072247651        0.0272347989
        0.0000000366       -0.1726707050       -0.0585753031        0.4918133911


#"Trajectory             36"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        5.2343695593


#"Trajectory             37"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0889116391
        0.0000000450        0.2027303608       -0.0823479158        0.3501232322


#"Trajectory             38"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        5.6191444355


#"Trajectory             39"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.9949119070


#"Trajectory             40"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1057584546
        0.0000000491       -0.1249743780        0.1177821875        0.0776035821
        0.0000001026       -0.1338947316        0.1091389138        0.0690963427
        0.0000001068       -0.1355833016        0.1086288932        0.0689044734
        0.0000001073        0.1081894869        0.2194964393        0.2608862470


#"Trajectory             41"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0040965919
        0.0000000097       -0.0136506186       -0.0212336992        0.1011960828
        0.0000000505        0.0910855188       -0.0547018064        0.2175584471


#"Trajectory             42"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1891635867
        0.0000000656       -0.3392637551        0.4550623603        0.5347209565


#"Trajectory             43"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0850611527
        0.0000000440       -0.6710506972       -0.4945789488        2.6701999319


#"Trajectory             44"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0819505668
        0.0000000432        0.0728044318       -0.2450447723        0.2660059445


#"Trajectory             45"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.2398910963


#"Trajectory             46"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.5139381988


#"Trajectory             47"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0452839811
        0.0000000321        0.3104359612       -0.0263709154        1.1641823421


#"Trajectory             48"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0922982994
        0.0000000458        0.3767741487       -0.9240705900        2.7359194226


#"Trajectory             49"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.2545674671


#"Trajectory             50"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.4557727752


#"Trajectory             51"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.2832348744


#"Trajectory             52"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1170822037
        0.0000000516       -0.3658512006       -1.0309862886        2.7358608487


#"Trajectory             53"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1201612152
        0.0000000523        0.4157369076        0.1917924625        0.6324852177


#"Trajectory             54"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.1410475097
        0.0000000567        0.4335966620        2.0285961227        7.6323957291


#"Trajectory             55"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        2.8404596918


#"Trajectory             56"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000       13.3649839300


#"Trajectory             57"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.2128574071


#"Trajectory             58"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0067468829
        0.0000000124        0.0210111503       -0.0056134754        0.3897456621


#"Trajectory             59"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        3.3989984682


#"Trajectory             60"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0012694208
        0.0000000054       -0.0011565545        0.0046837102        0.0340352005
        0.0000000283        0.0087108890        0.0633591277        0.0347999831
        0.0000000562       -0.0515709406       -0.0533165150        0.1247391347
        0.0000001185        0.6945304356        0.1708118398        5.2378641656


#"Trajectory             61"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.9331668527


#"Trajectory             62"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.0103427864


#"Trajectory             63"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0794660224
        0.0000000425       -0.1202119402        0.0166073066        0.4544000749


#"Trajectory             64"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0043683295
        0.0000000100        0.1404080972       -0.0484460585        1.2749374591


#"Trajectory             65"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        2.5008531867


#"Trajectory             66"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0478062249
        0.0000000330       -0.0190994978        0.0470273139        0.0661728249
        0.0000000506       -0.2244367442        0.4430521203        0.7932706815


#"Trajectory             67"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
